season,week,is_playoff_week,espn_team_id,team_name,opponent_espn_team_id,opponent_team_name,team_score,opponent_score,outcome
2020,15,True,9,LOCKETT LIKE I  TALK IT,13,99 Problems but L. Fitz ain't 1,90.74,103.54,L
2020,16,True,9,LOCKETT LIKE I  TALK IT,12,Curious George,106.0,82.88,W
2020,1,False,10,DENVER BREAD,9,LOCKETT LIKE I  TALK IT,161.18,111.68,W
2020,2,False,10,DENVER BREAD,12,Curious George,134.3,94.28,W
2020,3,False,10,DENVER BREAD,2,In Your Face,132.34,172.7,L
2020,4,False,10,DENVER BREAD,7,Fantasy Football Team,120.4,143.12,L
2020,5,False,10,DENVER BREAD,13,99 Problems but L. Fitz ain't 1,107.42,131.0,L
2020,6,False,10,DENVER BREAD,4,Juicy Smuyet,120.98,81.32,W
2020,7,False,10,DENVER BREAD,8,The  Lazard King,158.88,113.3,W
2020,8,False,10,DENVER BREAD,5,Maybe This Year,119.66,95.34,W
2020,9,False,10,DENVER BREAD,3,The Autodraft Allstars,119.1,87.64,W
2020,10,False,10,DENVER BREAD,1,The  Commish,112.36,99.24,W
2020,11,False,10,DENVER BREAD,6,Team Flatcheese,162.16,120.14,W
2020,12,False,10,DENVER BREAD,9,LOCKETT LIKE I  TALK IT,153.98,128.3,W
2020,13,False,10,DENVER BREAD,12,Curious George,151.7,44.76,W
2020,14,True,10,DENVER BREAD,10,DENVER BREAD,116.52,116.52,U
2020,15,True,10,DENVER BREAD,2,In Your Face,164.76,123.06,W
2020,16,True,10,DENVER BREAD,4,Juicy Smuyet,115.0,112.88,W
2020,1,False,12,Curious George,8,The  Lazard King,99.5,137.04,L
2020,2,False,12,Curious George,10,DENVER BREAD,94.28,134.3,L
2020,3,False,12,Curious George,5,Maybe This Year,122.2,134.06,L
2020,4,False,12,Curious George,2,In Your Face,108.2,115.3,L
2020,5,False,12,Curious George,3,The Autodraft Allstars,120.82,130.44,L
2020,6,False,12,Curious George,7,Fantasy Football Team,155.82,80.36,W
2020,7,False,12,Curious George,1,The  Commish,126.96,128.56,L
2020,8,False,12,Curious George,13,99 Problems but L. Fitz ain't 1,97.12,90.8,W
2020,9,False,12,Curious George,6,Team Flatcheese,115.86,107.24,W
2020,10,False,12,Curious George,4,Juicy Smuyet,78.32,165.9,L
2020,11,False,12,Curious George,9,LOCKETT LIKE I  TALK IT,131.22,102.98,W
2020,12,False,12,Curious George,8,The  Lazard King,146.68,121.4,W
2020,13,False,12,Curious George,10,DENVER BREAD,44.76,151.7,L
2020,14,True,12,Curious George,8,The  Lazard King,101.18,113.78,L
2020,15,True,12,Curious George,6,Team Flatcheese,129.92,137.46,L
2020,16,True,12,Curious George,9,LOCKETT LIKE I  TALK IT,82.88,106.0,L
2020,1,False,13,99 Problems but L. Fitz ain't 1,3,The Autodraft Allstars,116.8,109.36,W
2020,2,False,13,99 Problems but L. Fitz ain't 1,1,The  Commish,94.68,134.12,L
2020,3,False,13,99 Problems but L. Fitz ain't 1,6,Team Flatcheese,119.62,123.5,L
2020,4,False,13,99 Problems but L. Fitz ain't 1,9,LOCKETT LIKE I  TALK IT,92.44,125.5,L
2020,5,False,13,99 Problems but L. Fitz ain't 1,10,DENVER BREAD,131.0,107.42,W
2020,6,False,13,99 Problems but L. Fitz ain't 1,2,In Your Face,173.12,98.9,W
2020,7,False,13,99 Problems but L. Fitz ain't 1,7,Fantasy Football Team,115.22,88.82,W
2020,8,False,13,99 Problems but L. Fitz ain't 1,12,Curious George,90.8,97.12,L
2020,9,False,13,99 Problems but L. Fitz ain't 1,4,Juicy Smuyet,116.88,167.12,L
2020,10,False,13,99 Problems but L. Fitz ain't 1,8,The  Lazard King,81.54,95.06,L
2020,11,False,13,99 Problems but L. Fitz ain't 1,5,Maybe This Year,82.38,107.86,L
2020,12,False,13,99 Problems but L. Fitz ain't 1,3,The Autodraft Allstars,138.0,119.96,W
2020,13,False,13,99 Problems but L. Fitz ain't 1,1,The  Commish,83.32,123.1,L
2020,14,True,13,99 Problems but L. Fitz ain't 1,3,The Autodraft Allstars,84.26,132.58,L
2020,15,True,13,99 Problems but L. Fitz ain't 1,9,LOCKETT LIKE I  TALK IT,103.54,90.74,W
2020,16,True,13,99 Problems but L. Fitz ain't 1,3,The Autodraft Allstars,121.9,139.76,L
