season,week,is_playoff_week,espn_team_id,team_name,opponent_espn_team_id,opponent_team_name,team_score,opponent_score,outcome
2017,1,False,1,The  Commish,7,The Redemption Squad,101.3,69.24,W
2017,2,False,1,The  Commish,13,Zeke's One-Two Punch,79.56,70.8,W
2017,3,False,1,The  Commish,4,CJ 2k16,137.1,35.8,W
2017,4,False,1,The  Commish,8,Curious George,65.3,79.68,L
2017,5,False,1,The  Commish,5,From Worst to Worst,79.78,89.74,L
2017,6,False,1,The  Commish,3,Tevin Schwartz,96.6,95.68,W
2017,7,False,1,The  Commish,12,Cntrl Alt Delete,69.22,97.16,L
2017,8,False,1,The  Commish,6,Team Flatcheese,77.32,93.66,L
2017,9,False,1,The  Commish,9,New Yawk Bklyn's Best,67.98,80.7,L
2017,10,False,1,The  Commish,10,Team Riley,118.58,57.44,W
2017,11,False,1,The  Commish,2,In Your Face,84.78,100.82,L
2017,12,False,1,The  Commish,7,The Redemption Squad,94.98,104.22,L
2017,13,False,1,The  Commish,13,Zeke's One-Two Punch,93.14,99.04,L
2017,14,True,1,The  Commish,8,Curious George,93.34,108.06,L
2017,15,True,1,The  Commish,5,From Worst to Worst,97.04,104.84,L
2017,16,True,1,The  Commish,10,Team Riley,77.46,71.72,W
2017,1,False,2,In Your Face,6,Team Flatcheese,97.14,89.64,W
2017,2,False,2,In Your Face,9,New Yawk Bklyn's Best,119.32,87.28,W
2017,3,False,2,In Your Face,10,Team Riley,71.92,57.98,W
2017,4,False,2,In Your Face,12,Cntrl Alt Delete,72.26,96.2,L
2017,5,False,2,In Your Face,7,The Redemption Squad,115.14,90.0,W
2017,6,False,2,In Your Face,13,Zeke's One-Two Punch,114.62,40.64,W
2017,7,False,2,In Your Face,4,CJ 2k16,128.32,75.88,W
2017,8,False,2,In Your Face,8,Curious George,103.14,91.82,W
2017,9,False,2,In Your Face,5,From Worst to Worst,73.16,64.52,W
2017,10,False,2,In Your Face,3,Tevin Schwartz,103.38,74.14,W
