season,week,is_playoff_week,espn_team_id,team_name,opponent_espn_team_id,opponent_team_name,team_score,opponent_score,outcome
2018,1,False,1,The  Commish,7,My Little  Cooper Kupp,102.06,161.06,L
2018,2,False,1,The  Commish,13,99 Problems but L. Fitz ain't 1,98.18,102.36,L
2018,3,False,1,The  Commish,4,Dalvin and the  Chipmunks,159.64,129.4,W
2018,4,False,1,The  Commish,8,Curious George,122.58,127.56,L
2018,5,False,1,The  Commish,5,From Worst to Worst,113.92,89.02,W
2018,6,False,1,The  Commish,3,Say Cheeeez For The Kamara,147.6,100.4,W
2018,7,False,1,The  Commish,12,Cntrl Alt Delete,131.2,72.94,W
2018,8,False,1,The  Commish,6,Team Flatcheese,148.54,92.46,W
2018,9,False,1,The  Commish,9,LOCKETT LIKE I  TALK IT,106.14,154.8,L
2018,10,False,1,The  Commish,10,bread BREAD,125.9,126.2,L
2018,11,False,1,The  Commish,2,In Your Face,180.22,153.28,W
2018,12,False,1,The  Commish,7,My Little  Cooper Kupp,114.44,97.76,W
2018,13,False,1,The  Commish,13,99 Problems but L. Fitz ain't 1,136.28,110.58,W
2018,14,True,1,The  Commish,9,LOCKETT LIKE I  TALK IT,98.44,121.38,L
2018,15,True,1,The  Commish,2,In Your Face,95.02,86.86,W
2018,16,True,1,The  Commish,2,In Your Face,100.54,124.28,L
2018,1,False,2,In Your Face,6,Team Flatcheese,169.94,122.54,W
2018,2,False,2,In Your Face,9,LOCKETT LIKE I  TALK IT,101.14,98.96,W
2018,3,False,2,In Your Face,10,bread BREAD,120.9,128.06,L
2018,4,False,2,In Your Face,12,Cntrl Alt Delete,97.32,144.48,L
2018,5,False,2,In Your Face,7,My Little  Cooper Kupp,118.18,113.46,W
2018,6,False,2,In Your Face,13,99 Problems but L. Fitz ain't 1,174.3,131.94,W
2018,7,False,2,In Your Face,4,Dalvin and the  Chipmunks,142.44,111.0,W
2018,8,False,2,In Your Face,8,Curious George,107.36,163.82,L
2018,9,False,2,In Your Face,5,From Worst to Worst,85.86,133.72,L
2018,10,False,2,In Your Face,3,Say Cheeeez For The Kamara,147.86,99.26,W
2018,11,False,2,In Your Face,1,The  Commish,153.28,180.22,L
2018,12,False,2,In Your Face,6,Team Flatcheese,130.82,115.74,W
2018,13,False,2,In Your Face,9,LOCKETT LIKE I  TALK IT,135.16,132.92,W
2018,14,True,2,In Your Face,13,99 Problems but L. Fitz ain't 1,122.64,147.2,L
2018,15,True,2,In Your Face,1,The  Commish,86.86,95.02,L
2018,16,True,2,In Your Face,1,The  Commish,124.28,100.54,W
2018,1,False,3,Say Cheeeez For The Kamara,13,99 Problems but L. Fitz ain't 1,148.38,117.12,W
2018,2,False,3,Say Cheeeez For The Kamara,4,Dalvin and the  Chipmunks,151.56,147.5,W
2018,3,False,3,Say Cheeeez For The Kamara,8,Curious George,97.82,163.16,L
2018,4,False,3,Say Cheeeez For The Kamara,5,From Worst to Worst,128.86,128.78,W
2018,5,False,3,Say Cheeeez For The Kamara,12,Cntrl Alt Delete,126.94,136.62,L
2018,6,False,3,Say Cheeeez For The Kamara,1,The  Commish,100.4,147.6,L
2018,7,False,3,Say Cheeeez For The Kamara,6,Team Flatcheese,125.38,95.26,W
2018,8,False,3,Say Cheeeez For The Kamara,9,LOCKETT LIKE I  TALK IT,118.16,135.46,L
2018,9,False,3,Say Cheeeez For The Kamara,10,bread BREAD,113.66,105.5,W
2018,10,False,3,Say Cheeeez For The Kamara,2,In Your Face,99.26,147.86,L
2018,11,False,3,Say Cheeeez For The Kamara,7,My Little  Cooper Kupp,115.7,113.64,W
2018,12,False,3,Say Cheeeez For The Kamara,13,99 Problems but L. Fitz ain't 1,109.92,123.18,L
2018,13,False,3,Say Cheeeez For The Kamara,4,Dalvin and the  Chipmunks,103.3,115.96,L
2018,14,True,3,Say Cheeeez For The Kamara,7,My Little  Cooper Kupp,86.82,78.5,W
2018,15,True,3,Say Cheeeez For The Kamara,10,bread BREAD,114.36,90.44,W
2018,16,True,3,Say Cheeeez For The Kamara,4,Dalvin and the  Chipmunks,107.04,136.76,L
2018,1,False,4,Dalvin and the  Chipmunks,5,From Worst to Worst,115.84,99.64,W
2018,2,False,4,Dalvin and the  Chipmunks,3,Say Cheeeez For The Kamara,147.5,151.56,L
2018,3,False,4,Dalvin and the  Chipmunks,1,The  Commish,129.4,159.64,L
