season,overall_pick,round,pick_in_round,espn_team_id,team_name,player_id,player_name,is_keeper,bid_amount
2017,1,1,1,10,Team Riley,2508176,David Johnson,False,0
2017,2,1,2,3,Tevin Schwartz,15825,Le'Veon Bell,False,0
2017,3,1,3,12,Cntrl Alt Delete,13934,Antonio Brown,False,0
2017,4,1,4,9,New Yawk Bklyn's Best,13982,Julio Jones,False,0
2017,5,1,5,8,Curious George,16737,Mike Evans,False,0
2017,6,1,6,6,Team Flatcheese,12514,LeSean McCoy,False,0
2017,7,1,7,13,Zeke's One-Two Punch,16733,Odell Beckham Jr.,False,0
2017,8,1,8,5,From Worst to Worst,16944,Devonta Freeman,False,0
2017,9,1,9,7,The Redemption Squad,11270,Jordy Nelson,False,0
2017,10,1,10,2,In Your Face,2576434,Melvin Gordon,False,0
2017,11,1,11,1,The  Commish,13983,A.J. Green,False,0
2017,12,1,12,4,CJ 2k16,2573300,Jay Ajayi,False,0
2017,13,2,1,4,CJ 2k16,3060022,Jordan Howard,False,0
2017,14,2,2,1,The  Commish,14005,DeMarco Murray,False,0
2017,15,2,3,2,In Your Face,3115364,Leonard Fournette,False,0
2017,16,2,4,7,The Redemption Squad,2977644,Todd Gurley II,False,0
2017,17,2,5,5,From Worst to Worst,2976316,Michael Thomas,False,0
2017,18,2,6,13,Zeke's One-Two Punch,2976499,Amari Cooper,False,0
2017,19,2,7,6,Team Flatcheese,16731,Brandin Cooks,False,0
2017,20,2,8,8,Curious George,14221,Doug Baldwin,False,0
2017,21,2,9,9,New Yawk Bklyn's Best,13229,Rob Gronkowski,False,0
2017,22,2,10,12,Cntrl Alt Delete,14924,T.Y. Hilton,False,0
2017,23,2,11,3,Tevin Schwartz,13215,Dez Bryant,False,0
2017,24,2,12,10,Team Riley,16777,Carlos Hyde,False,0
2017,25,3,1,10,Team Riley,14851,Terrelle Pryor Sr.,False,0
2017,26,3,2,3,Tevin Schwartz,14886,Lamar Miller,False,0
2017,27,3,3,12,Cntrl Alt Delete,13216,Demaryius Thomas,False,0
2017,28,3,4,9,New Yawk Bklyn's Best,2330,Tom Brady,False,0
2017,29,3,5,8,Curious George,17133,Isaiah Crowell,False,0
2017,30,3,6,6,Team Flatcheese,14912,Alshon Jeffery,False,0
2017,31,3,7,13,Zeke's One-Two Punch,3051392,Ezekiel Elliott,False,0
2017,32,3,8,5,From Worst to Worst,15818,Keenan Allen,False,0
2017,33,3,9,7,The Redemption Squad,15795,DeAndre Hopkins,False,0
2017,34,3,10,2,In Your Face,8439,Aaron Rodgers,False,0
2017,35,3,11,1,The  Commish,3116593,Dalvin Cook,False,0
2017,36,3,12,4,CJ 2k16,10456,Marshawn Lynch,False,0
2017,37,4,1,4,CJ 2k16,5528,Larry Fitzgerald,False,0
2017,38,4,2,1,The  Commish,3059915,Kareem Hunt,False,0
2017,39,4,3,2,In Your Face,13295,Emmanuel Sanders,False,0
2017,40,4,4,7,The Redemption Squad,13217,Golden Tate,False,0
2017,41,4,5,5,From Worst to Worst,2580,Drew Brees,False,0
2017,42,4,6,13,Zeke's One-Two Punch,3117251,Christian McCaffrey,False,0
2017,43,4,7,6,Team Flatcheese,2577134,Ty Montgomery,False,0
2017,44,4,8,8,Curious George,3116385,Joe Mixon,False,0
2017,45,4,9,9,New Yawk Bklyn's Best,10452,Adrian Peterson,False,0
2017,46,4,10,12,Cntrl Alt Delete,15860,Jordan Reed,False,0
2017,47,4,11,3,Tevin Schwartz,12563,Michael Crabtree,False,0
2017,48,4,12,10,Team Riley,16886,Martavis Bryant,False,0
2017,49,5,1,10,Team Riley,15847,Travis Kelce,False,0
2017,50,5,2,3,Tevin Schwartz,16800,Davante Adams,False,0
