season,week,transaction_id,related_transaction_id,transaction_type,status,espn_team_id,member_id,bid_amount,item_type,player_id,player_name,from_team_id,to_team_id,date
2018,1,13ea01bc-ee65-348a-bbe1-af5e13f69133,,FREEAGENT,EXECUTED,10,,1,DROP,3128720,Nick Chubb,10,-1,2018-09-01
2018,1,13ea01bc-ee65-348a-bbe1-af5e13f69133,,FREEAGENT,EXECUTED,10,,1,ADD,15009,Alfred Morris,-1,10,2018-09-01
2018,1,00948648-87d9-370d-90a9-ebf7700943fa,,TRADE_PROPOSAL,PENDING,12,,0,TRADE,15825,Le'Veon Bell,12,7,2018-09-06
2018,1,00948648-87d9-370d-90a9-ebf7700943fa,,TRADE_PROPOSAL,PENDING,12,,0,TRADE,15705,Josh Gordon,7,12,2018-09-06
2018,1,00948648-87d9-370d-90a9-ebf7700943fa,,TRADE_PROPOSAL,PENDING,12,,0,TRADE,14198,Dion Lewis,7,12,2018-09-06
2018,1,0d6ace02-1eb6-3a7a-a3cf-f52eb5379b86,,TRADE_PROPOSAL,PENDING,7,,0,TRADE,15825,Le'Veon Bell,12,7,2018-09-05
2018,1,0d6ace02-1eb6-3a7a-a3cf-f52eb5379b86,,TRADE_PROPOSAL,PENDING,7,,0,TRADE,15705,Josh Gordon,7,12,2018-09-05
2018,1,0d6ace02-1eb6-3a7a-a3cf-f52eb5379b86,,TRADE_PROPOSAL,PENDING,7,,0,TRADE,15971,Rex Burkhead,7,12,2018-09-05
2018,1,8fcb7d96-d371-3839-9ed6-61cb5070039b,,FREEAGENT,EXECUTED,4,,0,ADD,-16008,Lions D/ST,-1,4,2018-09-05
2018,1,8fcb7d96-d371-3839-9ed6-61cb5070039b,,FREEAGENT,EXECUTED,4,,0,DROP,3042435,Kevin White,4,-1,2018-09-05
2018,1,c41aef06-e11e-399f-887d-a50ce1465712,,FREEAGENT,EXECUTED,13,,0,ADD,-16023,Steelers D/ST,-1,13,2018-09-08
2018,1,c41aef06-e11e-399f-887d-a50ce1465712,,FREEAGENT,EXECUTED,13,,0,DROP,-16022,Cardinals D/ST,13,-1,2018-09-08
2018,1,b3097efb-75b5-37a0-93ca-1a228e4a5626,,FREEAGENT,EXECUTED,7,,0,ADD,13213,LeGarrette Blount,-1,7,2018-09-04
2018,1,b3097efb-75b5-37a0-93ca-1a228e4a5626,,FREEAGENT,EXECUTED,7,,0,DROP,13215,Dez Bryant,7,-1,2018-09-04
2018,1,5d5a57a9-c4b4-3e0e-8763-537c974cd68d,,WAIVER,EXECUTED,-2147483648,,1,ADD,3045260,Corey Clement,-1,12,2018-09-05
2018,1,5d5a57a9-c4b4-3e0e-8763-537c974cd68d,,WAIVER,EXECUTED,-2147483648,,1,DROP,4036348,Michael Gallup,12,-1,2018-09-05
2018,1,009be691-435c-3ea3-ba33-95c098b3f3f5,,TRADE_PROPOSAL,PENDING,12,,0,TRADE,2576434,Melvin Gordon,7,12,2018-09-06
2018,1,009be691-435c-3ea3-ba33-95c098b3f3f5,,TRADE_PROPOSAL,PENDING,12,,0,TRADE,15705,Josh Gordon,7,12,2018-09-06
2018,1,009be691-435c-3ea3-ba33-95c098b3f3f5,,TRADE_PROPOSAL,PENDING,12,,0,TRADE,15825,Le'Veon Bell,12,7,2018-09-06
2018,1,009be691-435c-3ea3-ba33-95c098b3f3f5,,TRADE_PROPOSAL,PENDING,12,,0,TRADE,16781,Paul Richardson,12,7,2018-09-06
2018,1,999e37ba-720f-36e3-9117-9061c85b6434,,FREEAGENT,EXECUTED,8,,0,ADD,3049916,Matt Breida,-1,8,2018-09-01
2018,1,999e37ba-720f-36e3-9117-9061c85b6434,,FREEAGENT,EXECUTED,8,,0,DROP,16782,Jerick McKinnon,8,-1,2018-09-01
2018,1,6e4d6c6a-e329-303c-afd5-d5fa6743078d,,TRADE_PROPOSAL,PENDING,7,,0,TRADE,15825,Le'Veon Bell,12,7,2018-09-05
2018,1,6e4d6c6a-e329-303c-afd5-d5fa6743078d,,TRADE_PROPOSAL,PENDING,7,,0,TRADE,15705,Josh Gordon,7,12,2018-09-05
2018,1,6e4d6c6a-e329-303c-afd5-d5fa6743078d,,TRADE_PROPOSAL,PENDING,7,,0,TRADE,15971,Rex Burkhead,7,12,2018-09-05
2018,1,6c6ed07a-167e-3b59-b4bf-3bfe8c9a763a,,FREEAGENT,EXECUTED,13,,0,ADD,3045147,James Conner,-1,13,2018-09-04
2018,1,6c6ed07a-167e-3b59-b4bf-3bfe8c9a763a,,FREEAGENT,EXECUTED,13,,0,DROP,3045260,Corey Clement,13,-1,2018-09-04
2018,1,eb0e2a59-f311-3061-ae69-43deead04c83,,TRADE_PROPOSAL,PENDING,12,,0,TRADE,2576434,Melvin Gordon,7,12,2018-09-06
2018,1,eb0e2a59-f311-3061-ae69-43deead04c83,,TRADE_PROPOSAL,PENDING,12,,0,TRADE,15705,Josh Gordon,7,12,2018-09-06
