season,overall_pick,round,pick_in_round,espn_team_id,team_name,player_id,player_name,is_keeper,bid_amount
2025,108,9,12,8,It's Always Sunny in Baltimore,3917315,Kyler Murray,False,0
2025,109,10,1,8,It's Always Sunny in Baltimore,3128720,Nick Chubb,False,0
2025,110,10,2,6,Keep Doubting,4430034,Xavier Legette,False,0
2025,111,10,3,14,The Njoku's on *Me,4361741,Brock Purdy,False,0
2025,112,10,4,13,The New York Geezers,3886598,Jauan Jennings,False,0
2025,113,10,5,1,The  Commish,4360939,Rashod Bateman,False,0
2025,114,10,6,12,Omar's Coming,4429013,Tank Bigsby,False,0
2025,115,10,7,10,Riley,4882093,Bhayshul Tuten,False,0
2025,116,10,8,5,Not This Year,4723086,Colston Loveland,False,0
2025,117,10,9,7,Son of a Commish ,4431452,Drake Maye,False,0
2025,118,10,10,4,Juicy Smuyet,-16007,Broncos D/ST,False,0
2025,119,10,11,3,Kev Got a Bijan the Offseason,4372019,Jerome Ford,False,0
2025,120,10,12,2,Not Lamarvelous,4362249,Jayden Reed,False,0
2025,121,11,1,2,Not Lamarvelous,4685247,Braelon Allen,False,0
2025,122,11,2,3,Kev Got a Bijan the Offseason,4697815,Rachaad White,False,0
2025,123,11,3,4,Juicy Smuyet,3116165,Chris Godwin Jr.,False,0
2025,124,11,4,7,Son of a Commish ,3895856,Christian Kirk,False,0
2025,125,11,5,5,Not This Year,4429275,Trey Benson,False,0
2025,126,11,6,10,Riley,4369863,Cedric Tillman,False,0
2025,127,11,7,12,Omar's Coming,2577417,Dak Prescott,False,0
2025,128,11,8,1,The  Commish,4038941,Justin Herbert,False,0
2025,129,11,9,13,The New York Geezers,-16033,Ravens D/ST,False,0
2025,130,11,10,14,The Njoku's on *Me,4685279,Jaydon Blue,False,0
2025,131,11,11,6,Keep Doubting,3116385,Joe Mixon,False,0
2025,132,11,12,8,It's Always Sunny in Baltimore,4877706,Jayden Higgins,False,0
2025,133,12,1,8,It's Always Sunny in Baltimore,3121023,Dallas Goedert,False,0
2025,134,12,2,6,Keep Doubting,-16023,Steelers D/ST,False,0
2025,135,12,3,14,The Njoku's on *Me,4032473,Rashid Shaheed,False,0
2025,136,12,4,13,The New York Geezers,4431611,Caleb Williams,False,0
2025,137,12,5,1,The  Commish,4242433,Joshua Palmer,False,0
2025,138,12,6,12,Omar's Coming,4685702,Quinshon Judkins,False,0
2025,139,12,7,10,Riley,4362887,Justin Fields,False,0
2025,140,12,8,5,Not This Year,4429501,Ray Davis,False,0
2025,141,12,9,7,Son of a Commish ,4360438,Brandon Aiyuk,False,0
2025,142,12,10,4,Juicy Smuyet,4385690,Dalton Kincaid,False,0
2025,143,12,11,3,Kev Got a Bijan the Offseason,4373626,Tyler Allgeier,False,0
2025,144,12,12,2,Not Lamarvelous,4711533,Ollie Gordon II,False,0
2025,145,13,1,2,Not Lamarvelous,-16021,Eagles D/ST,False,0
2025,146,13,2,3,Kev Got a Bijan the Offseason,-16034,Texans D/ST,False,0
2025,147,13,3,4,Juicy Smuyet,4686472,Marvin Mims Jr.,False,0
2025,148,13,4,7,Son of a Commish ,-16022,Cardinals D/ST,False,0
2025,149,13,5,5,Not This Year,4686612,Tre' Harris,False,0
2025,150,13,6,10,Riley,4242355,Jake Ferguson,False,0
2025,151,13,7,12,Omar's Coming,-16016,Vikings D/ST,False,0
2025,152,13,8,1,The  Commish,15835,Zach Ertz,False,0
2025,153,13,9,13,The New York Geezers,4427095,DeMario Douglas,False,0
2025,154,13,10,14,The Njoku's on *Me,4036378,Jordan Love,False,0
2025,155,13,11,6,Keep Doubting,4361432,Romeo Doubs,False,0
2025,156,13,12,8,It's Always Sunny in Baltimore,-16017,Patriots D/ST,False,0
2025,157,14,1,8,It's Always Sunny in Baltimore,5081397,Dylan Sampson,False,0
2025,158,14,2,6,Keep Doubting,4241457,Najee Harris,False,0
2025,159,14,3,14,The Njoku's on *Me,-16026,Seahawks D/ST,False,0
2025,160,14,4,13,The New York Geezers,4433970,J.J. McCarthy,False,0
2025,161,14,5,1,The  Commish,-16002,Bills D/ST,False,0
2025,162,14,6,12,Omar's Coming,4241474,Brian Robinson Jr.,False,0
2025,163,14,7,10,Riley,-16025,49ers D/ST,False,0
2025,164,14,8,5,Not This Year,-16003,Bears D/ST,False,0
2025,165,14,9,7,Son of a Commish ,2577327,Tyler Lockett,False,0
2025,166,14,10,4,Juicy Smuyet,4596334,Keaton Mitchell,False,0
2025,167,14,11,3,Kev Got a Bijan the Offseason,2976499,Amari Cooper,False,0
2025,168,14,12,2,Not Lamarvelous,4685720,Bryce Young,False,0
