season,overall_pick,round,pick_in_round,espn_team_id,team_name,player_id,player_name,is_keeper,bid_amount
2018,1,1,1,12,Cntrl Alt Delete,15825,Le'Veon Bell,False,0
2018,2,1,2,8,Curious George,2977644,Todd Gurley II,False,0
2018,3,1,3,1,The  Commish,2508176,David Johnson,False,0
2018,4,1,4,13,99 Problems but L. Fitz ain't 1,3051392,Ezekiel Elliott,False,0
2018,5,1,5,10,bread BREAD,13934,Antonio Brown,False,0
2018,6,1,6,3,Say Cheeeez For The Kamara,3054850,Alvin Kamara,False,0
2018,7,1,7,6,Team Flatcheese,16733,Odell Beckham Jr.,False,0
2018,8,1,8,2,In Your Face,3929630,Saquon Barkley,False,0
2018,9,1,9,7,My Little  Cooper Kupp,2576434,Melvin Gordon,False,0
2018,10,1,10,9,LOCKETT LIKE I  TALK IT,3059915,Kareem Hunt,False,0
2018,11,1,11,5,From Worst to Worst,13982,Julio Jones,False,0
2018,12,1,12,4,Dalvin and the  Chipmunks,15795,DeAndre Hopkins,False,0
2018,13,2,1,4,Dalvin and the  Chipmunks,3116593,Dalvin Cook,False,0
2018,14,2,2,5,From Worst to Worst,3117251,Christian McCaffrey,False,0
2018,15,2,3,9,LOCKETT LIKE I  TALK IT,15818,Keenan Allen,False,0
2018,16,2,4,7,My Little  Cooper Kupp,2976316,Michael Thomas,False,0
2018,17,2,5,2,In Your Face,3115364,Leonard Fournette,False,0
2018,18,2,6,6,Team Flatcheese,12514,LeSean McCoy,False,0
2018,19,2,7,3,Say Cheeeez For The Kamara,13983,A.J. Green,False,0
2018,20,2,8,10,bread BREAD,16944,Devonta Freeman,False,0
2018,21,2,9,13,99 Problems but L. Fitz ain't 1,5528,Larry Fitzgerald,False,0
2018,22,2,10,1,The  Commish,16800,Davante Adams,False,0
2018,23,2,11,8,Curious George,16782,Jerick McKinnon,False,0
2018,24,2,12,12,Cntrl Alt Delete,3116385,Joe Mixon,False,0
2018,25,3,1,12,Cntrl Alt Delete,16737,Mike Evans,False,0
2018,26,3,2,8,Curious George,13229,Rob Gronkowski,False,0
2018,27,3,3,1,The  Commish,3060022,Jordan Howard,False,0
2018,28,3,4,13,99 Problems but L. Fitz ain't 1,3122672,Royce Freeman,False,0
2018,29,3,5,10,bread BREAD,16460,Adam Thielen,False,0
2018,30,3,6,3,Say Cheeeez For The Kamara,2976212,Stefon Diggs,False,0
2018,31,3,7,6,Team Flatcheese,15847,Travis Kelce,False,0
2018,32,3,8,2,In Your Face,3116406,Tyreek Hill,False,0
2018,33,3,9,7,My Little  Cooper Kupp,2976499,Amari Cooper,False,0
2018,34,3,10,9,LOCKETT LIKE I  TALK IT,16790,Jarvis Landry,False,0
2018,35,3,11,5,From Worst to Worst,15835,Zach Ertz,False,0
2018,36,3,12,4,Dalvin and the  Chipmunks,13217,Golden Tate,False,0
2018,37,4,1,4,Dalvin and the  Chipmunks,14924,T.Y. Hilton,False,0
2018,38,4,2,5,From Worst to Worst,14221,Doug Baldwin,False,0
2018,39,4,3,9,LOCKETT LIKE I  TALK IT,2979843,Kenyan Drake,False,0
2018,40,4,4,7,My Little  Cooper Kupp,15705,Josh Gordon,False,0
2018,41,4,5,2,In Your Face,8439,Aaron Rodgers,False,0
2018,42,4,6,6,Team Flatcheese,13216,Demaryius Thomas,False,0
2018,43,4,7,3,Say Cheeeez For The Kamara,16799,Allen Robinson,False,0
2018,44,4,8,10,bread BREAD,3046409,Alex Collins,False,0
2018,45,4,9,13,99 Problems but L. Fitz ain't 1,14886,Lamar Miller,False,0
2018,46,4,10,1,The  Commish,16731,Brandin Cooks,False,0
2018,47,4,11,8,Curious George,15072,Marvin Jones Jr.,False,0
2018,48,4,12,12,Cntrl Alt Delete,13981,Mark Ingram II,False,0
2018,49,5,1,12,Cntrl Alt Delete,3120348,JuJu Smith-Schuster,False,0
2018,50,5,2,8,Curious George,15880,Robert Woods,False,0
2018,51,5,3,1,The  Commish,10475,Greg Olsen,False,0
2018,52,5,4,13,99 Problems but L. Fitz ain't 1,14402,Chris Hogan,False,0
2018,53,5,5,10,bread BREAD,10456,Marshawn Lynch,False,0
2018,54,5,6,3,Say Cheeeez For The Kamara,2330,Tom Brady,False,0
2018,55,5,7,6,Team Flatcheese,3043078,Derrick Henry,False,0
2018,56,5,8,2,In Your Face,13295,Emmanuel Sanders,False,0
2018,57,5,9,7,My Little  Cooper Kupp,14198,Dion Lewis,False,0
2018,58,5,10,9,LOCKETT LIKE I  TALK IT,3042778,Corey Davis,False,0
2018,59,5,11,5,From Worst to Worst,2977609,Devin Funchess,False,0
2018,60,5,12,4,Dalvin and the  Chipmunks,3122840,Deshaun Watson,False,0
2018,61,6,1,4,Dalvin and the  Chipmunks,16777,Carlos Hyde,False,0
2018,62,6,2,5,From Worst to Worst,2573300,Jay Ajayi,False,0
2018,63,6,3,9,LOCKETT LIKE I  TALK IT,13232,Jimmy Graham,False,0
2018,64,6,4,7,My Little  Cooper Kupp,15971,Rex Burkhead,False,0
2018,65,6,5,2,In Your Face,11439,Pierre Garcon,False,0
2018,66,6,6,6,Team Flatcheese,13994,Cam Newton,False,0
2018,67,6,7,3,Say Cheeeez For The Kamara,2969962,Duke Johnson Jr.,False,0
2018,68,6,8,10,bread BREAD,12563,Michael Crabtree,False,0
2018,69,6,9,13,99 Problems but L. Fitz ain't 1,15839,Marquise Goodwin,False,0
2018,70,6,10,1,The  Commish,14912,Alshon Jeffery,False,0
2018,71,6,11,8,Curious George,2979477,Tevin Coleman,False,0
2018,72,6,12,12,Cntrl Alt Delete,3051876,Evan Engram,False,0
2018,73,7,1,12,Cntrl Alt Delete,15966,Chris Thompson,False,0
2018,74,7,2,8,Curious George,16725,Sammy Watkins,False,0
2018,75,7,3,1,The  Commish,3916925,Kerryon Johnson,False,0
2018,76,7,4,13,99 Problems but L. Fitz ain't 1,3051902,Peyton Barber,False,0
2018,77,7,5,10,bread BREAD,2574808,Robby Anderson,False,0
2018,78,7,6,3,Say Cheeeez For The Kamara,14881,Russell Wilson,False,0
2018,79,7,7,6,Team Flatcheese,17133,Isaiah Crowell,False,0
2018,80,7,8,2,In Your Face,3066158,Tarik Cohen,False,0
2018,81,7,9,7,My Little  Cooper Kupp,2977187,Cooper Kupp,False,0
2018,82,7,10,9,LOCKETT LIKE I  TALK IT,2576716,Jamison Crowder,False,0
2018,83,7,11,5,From Worst to Worst,14053,Randall Cobb,False,0
2018,84,7,12,4,Dalvin and the  Chipmunks,2573079,Carson Wentz,False,0
2018,85,8,1,4,Dalvin and the  Chipmunks,9761,Delanie Walker,False,0
2018,86,8,2,5,From Worst to Worst,2976592,Sterling Shepard,False,0
2018,87,8,3,9,LOCKETT LIKE I  TALK IT,3139925,Rashaad Penny,False,0
2018,88,8,4,7,My Little  Cooper Kupp,3919596,Chris Carson,False,0
2018,89,8,5,2,In Your Face,15860,Jordan Reed,False,0
2018,90,8,6,6,Team Flatcheese,2576019,Josh Doctson,False,0
2018,91,8,7,3,Say Cheeeez For The Kamara,3912550,Ronald Jones,False,0
2018,92,8,8,10,bread BREAD,2971618,Nelson Agholor,False,0
2018,93,8,9,13,99 Problems but L. Fitz ain't 1,14922,Mohamed Sanu,False,0
2018,94,8,10,1,The  Commish,2980453,Jamaal Williams,False,0
2018,95,8,11,8,Curious George,3052876,Will Fuller V,False,0
2018,96,8,12,12,Cntrl Alt Delete,14880,Kirk Cousins,False,0
2018,97,9,1,12,Cntrl Alt Delete,16730,Kelvin Benjamin,False,0
2018,98,9,2,8,Curious George,3128721,Sony Michel,False,0
2018,99,9,3,1,The  Commish,10452,Adrian Peterson,False,0
2018,100,9,4,13,99 Problems but L. Fitz ain't 1,12649,Julian Edelman,False,0
2018,101,9,5,10,bread BREAD,15920,Latavius Murray,False,0
2018,102,9,6,3,Say Cheeeez For The Kamara,14054,Kyle Rudolph,False,0
2018,103,9,7,6,Team Flatcheese,2576623,DeVante Parker,False,0
2018,104,9,8,2,In Your Face,16016,Kenny Stills,False,0
2018,105,9,9,7,My Little  Cooper Kupp,-16030,Jaguars D/ST,False,0
