season,overall_pick,round,pick_in_round,espn_team_id,team_name,player_id,player_name,is_keeper,bid_amount
2019,100,9,4,2,In Your Face,3123076,David Njoku,False,0
2019,101,9,5,8,The Man With  The Yellow Hat ,3051738,Marquez Valdes-Scantling,False,0
2019,102,9,6,6,Team Flatcheese,12514,LeSean McCoy,False,0
2019,103,9,7,7,Diggin Them TD's,3128429,Courtland Sutton,False,0
2019,104,9,8,9,LOCKETT LIKE I  TALK IT,9761,Delanie Walker,False,0
2019,105,9,9,4,Juicy Smuyet,4036348,Michael Gallup,False,0
2019,106,9,10,5,Maybe This Year,3916148,Tony Pollard,False,0
2019,107,9,11,12,Curious George,3060022,Jordan Howard,False,0
2019,108,9,12,13,99 Problems but L. Fitz ain't 1,3917315,Kyler Murray,False,0
2019,109,10,1,13,99 Problems but L. Fitz ain't 1,16732,Eric Ebron,False,0
2019,110,10,2,12,Curious George,11283,DeSean Jackson,False,0
2019,111,10,3,5,Maybe This Year,-16030,Jaguars D/ST,False,0
2019,112,10,4,4,Juicy Smuyet,2580,Drew Brees,False,0
2019,113,10,5,9,LOCKETT LIKE I  TALK IT,2587819,Tyrell Williams,False,0
2019,114,10,6,7,Diggin Them TD's,3051902,Peyton Barber,False,0
2019,115,10,7,6,Team Flatcheese,16791,Donte Moncrief,False,0
2019,116,10,8,8,The Man With  The Yellow Hat ,4361606,Darwin Thompson,False,0
2019,117,10,9,2,In Your Face,2576716,Jamison Crowder,False,0
2019,118,10,10,10,DENVER BREAD,3127306,Dante Pettis,False,0
2019,119,10,11,1,The  Commish,14881,Russell Wilson,False,0
2019,120,10,12,3,Gnarls Barkley,5536,Ben Roethlisberger,False,0
2019,121,11,1,3,Gnarls Barkley,14922,Mohamed Sanu Sr.,False,0
2019,122,11,2,1,The  Commish,16777,Carlos Hyde,False,0
2019,123,11,3,10,DENVER BREAD,3916387,Lamar Jackson,False,0
2019,124,11,4,2,In Your Face,-16021,Eagles D/ST,False,0
2019,125,11,5,8,The Man With  The Yellow Hat ,2330,Tom Brady,False,0
2019,126,11,6,6,Team Flatcheese,16781,Paul Richardson Jr.,False,0
2019,127,11,7,7,Diggin Them TD's,3115913,Geronimo Allison,False,0
2019,128,11,8,9,LOCKETT LIKE I  TALK IT,3916430,Nyheim Hines,False,0
2019,129,11,9,4,Juicy Smuyet,2972091,Jalen Richard,False,0
2019,130,11,10,5,Maybe This Year,4047650,DK Metcalf,False,0
2019,131,11,11,12,Curious George,16974,Trey Burton,False,0
2019,132,11,12,13,99 Problems but L. Fitz ain't 1,13217,Golden Tate,False,0
2019,133,12,1,13,99 Problems but L. Fitz ain't 1,3119195,Chase Edmonds,False,0
2019,134,12,2,12,Curious George,15683,Justin Tucker,False,0
2019,135,12,3,5,Maybe This Year,15860,Jordan Reed,False,0
2019,136,12,4,4,Juicy Smuyet,3915823,Keke Coutee,False,0
2019,137,12,5,9,LOCKETT LIKE I  TALK IT,-16014,Rams D/ST,False,0
2019,138,12,6,7,Diggin Them TD's,3043275,Austin Hooper,False,0
2019,139,12,7,6,Team Flatcheese,8479,Frank Gore,False,0
2019,140,12,8,8,The Man With  The Yellow Hat ,-16016,Vikings D/ST,False,0
2019,141,12,9,2,In Your Face,16804,John Brown,False,0
2019,142,12,10,10,DENVER BREAD,2576491,Adam Humphries,False,0
2019,143,12,11,1,The  Commish,2576623,DeVante Parker,False,0
2019,144,12,12,3,Gnarls Barkley,14993,Greg Zuerlein,False,0
2019,145,13,1,3,Gnarls Barkley,-16018,Saints D/ST,False,0
2019,146,13,2,1,The  Commish,14880,Kirk Cousins,False,0
2019,147,13,3,10,DENVER BREAD,3116136,Justin Jackson,False,0
2019,148,13,4,2,In Your Face,2985659,Wil Lutz,False,0
2019,149,13,5,8,The Man With  The Yellow Hat ,3116365,Mark Andrews,False,0
2019,150,13,6,6,Team Flatcheese,-16017,Patriots D/ST,False,0
2019,151,13,7,7,Diggin Them TD's,14198,Dion Lewis,False,0
2019,152,13,8,9,LOCKETT LIKE I  TALK IT,3055899,Harrison Butker,False,0
2019,153,13,9,4,Juicy Smuyet,-16024,Chargers D/ST,False,0
2019,154,13,10,5,Maybe This Year,3128774,Kalen Ballage,False,0
2019,155,13,11,12,Curious George,2969939,Jameis Winston,False,0
2019,156,13,12,13,99 Problems but L. Fitz ain't 1,4048244,Alexander Mattison,False,0
2019,157,14,1,13,99 Problems but L. Fitz ain't 1,-16011,Colts D/ST,False,0
2019,158,14,2,12,Curious George,3050487,Anthony Miller,False,0
2019,159,14,3,5,Maybe This Year,5529,Philip Rivers,False,0
2019,160,14,4,4,Juicy Smuyet,2971573,Ka'imi Fairbairn,False,0
2019,161,14,5,9,LOCKETT LIKE I  TALK IT,2576925,Darren Waller,False,0
2019,162,14,6,7,Diggin Them TD's,-16033,Ravens D/ST,False,0
2019,163,14,7,6,Team Flatcheese,9704,Stephen Gostkowski,False,0
2019,164,14,8,8,The Man With  The Yellow Hat ,9354,Robbie Gould,False,0
2019,165,14,9,2,In Your Face,3039707,Mitchell Trubisky,False,0
2019,166,14,10,10,DENVER BREAD,-16007,Broncos D/ST,False,0
2019,167,14,11,1,The  Commish,3123052,Michael Badgley,False,0
2019,168,14,12,3,Gnarls Barkley,4241372,Marquise Brown,False,0
2019,169,15,1,3,Gnarls Barkley,12483,Matthew Stafford,False,0
2019,170,15,2,1,The  Commish,3057987,DaeSean Hamilton,False,0
2019,171,15,3,10,DENVER BREAD,3050478,Jake Elliott,False,0
2019,172,15,4,2,In Your Face,3059915,Kareem Hunt,False,0
2019,173,15,5,8,The Man With  The Yellow Hat ,4038441,Justice Hill,False,0
2019,174,15,6,6,Team Flatcheese,2578570,Jacoby Brissett,False,0
2019,175,15,7,7,Diggin Them TD's,4333,Matt Bryant,False,0
2019,176,15,8,9,LOCKETT LIKE I  TALK IT,3116721,Jaylen Samuels,False,0
2019,177,15,9,4,Juicy Smuyet,16504,Jack Doyle,False,0
2019,178,15,10,5,Maybe This Year,3124679,Jason Sanders,False,0
2019,179,15,11,12,Curious George,-16005,Browns D/ST,False,0
2019,180,15,12,13,99 Problems but L. Fitz ain't 1,16486,Brett Maher,False,0
