season,overall_pick,round,pick_in_round,espn_team_id,team_name,player_id,player_name,is_keeper,bid_amount
2020,69,6,9,2,In Your Face,13981,Mark Ingram II,False,0
2020,70,6,10,13,99 Problems but L. Fitz ain't 1,3045144,Tyler Boyd,False,0
2020,71,6,11,5,Maybe This Year,3122840,Deshaun Watson,False,0
2020,72,6,12,7,Fantasy Football Team,3126486,Deebo Samuel,False,0
2020,73,7,1,7,Fantasy Football Team,12649,Julian Edelman,False,0
2020,74,7,2,5,Maybe This Year,2976592,Sterling Shepard,False,0
2020,75,7,3,13,99 Problems but L. Fitz ain't 1,3052876,Will Fuller V,False,0
2020,76,7,4,2,In Your Face,15072,Marvin Jones Jr.,False,0
2020,77,7,5,4,Juicy Smuyet,3066158,Tarik Cohen,False,0
2020,78,7,6,10,DENVER BREAD,2573401,Tyler Higbee,False,0
2020,79,7,7,8,The  Lazard King,4241985,J.K. Dobbins,False,0
2020,80,7,8,9,LOCKETT LIKE I  TALK IT,14881,Russell Wilson,False,0
2020,81,7,9,6,Team Flatcheese,16913,James White,False,0
2020,82,7,10,12,Curious George,3916925,Kerryon Johnson,False,0
2020,83,7,11,1,The  Commish,11237,Matt Ryan,False,0
2020,84,7,12,3,The Autodraft Allstars,3051876,Evan Engram,False,0
2020,85,8,1,3,The Autodraft Allstars,16731,Brandin Cooks,False,0
2020,86,8,2,1,The  Commish,2330,Tom Brady,False,0
2020,87,8,3,12,Curious George,11283,DeSean Jackson,False,0
2020,88,8,4,6,Team Flatcheese,3924365,Hayden Hurst,False,0
2020,89,8,5,9,LOCKETT LIKE I  TALK IT,3060022,Jordan Howard,False,0
2020,90,8,6,8,The  Lazard King,4036131,Noah Fant,False,0
2020,91,8,7,10,DENVER BREAD,2576716,Jamison Crowder,False,0
2020,92,8,8,4,Juicy Smuyet,3932905,Diontae Johnson,False,0
2020,93,8,9,2,In Your Face,3912550,Ronald Jones II,False,0
2020,94,8,10,13,99 Problems but L. Fitz ain't 1,3052117,Phillip Lindsay,False,0
2020,95,8,11,5,Maybe This Year,3915399,Preston Williams,False,0
2020,96,8,12,7,Fantasy Football Team,3049916,Matt Breida,False,0
2020,97,9,1,7,Fantasy Football Team,3895856,Christian Kirk,False,0
2020,98,9,2,5,Maybe This Year,16804,John Brown,False,0
2020,99,9,3,13,99 Problems but L. Fitz ain't 1,4039359,Darrell Henderson Jr.,False,0
2020,100,9,4,2,In Your Face,12537,Jared Cook,False,0
2020,101,9,5,4,Juicy Smuyet,4035676,Zack Moss,False,0
2020,102,9,6,10,DENVER BREAD,3918298,Josh Allen,False,0
2020,103,9,7,8,The  Lazard King,2979477,Tevin Coleman,False,0
2020,104,9,8,9,LOCKETT LIKE I  TALK IT,4241475,Henry Ruggs III,False,0
2020,105,9,9,6,Team Flatcheese,12483,Matthew Stafford,False,0
2020,106,9,10,12,Curious George,13229,Rob Gronkowski,False,0
2020,107,9,11,1,The  Commish,3046439,Hunter Henry,False,0
2020,108,9,12,3,The Autodraft Allstars,4048244,Alexander Mattison,False,0
2020,109,10,1,3,The Autodraft Allstars,13217,Golden Tate,False,0
2020,110,10,2,1,The  Commish,3043275,Austin Hooper,False,0
2020,111,10,3,12,Curious George,2573079,Carson Wentz,False,0
2020,112,10,4,6,Team Flatcheese,15920,Latavius Murray,False,0
2020,113,10,5,9,LOCKETT LIKE I  TALK IT,3139605,Marlon Mack,False,0
2020,114,10,6,8,The  Lazard King,4241463,Jerry Jeudy,False,0
2020,115,10,7,10,DENVER BREAD,15966,Chris Thompson,False,0
2020,116,10,8,4,Juicy Smuyet,2574808,Robby Anderson,False,0
2020,117,10,9,2,In Your Face,13295,Emmanuel Sanders,False,0
2020,118,10,10,13,99 Problems but L. Fitz ain't 1,3916945,Darius Slayton,False,0
2020,119,10,11,5,Maybe This Year,3916148,Tony Pollard,False,0
2020,120,10,12,7,Fantasy Football Team,4241389,CeeDee Lamb,False,0
2020,121,11,1,7,Fantasy Football Team,3128721,Sony Michel,False,0
2020,122,11,2,5,Maybe This Year,4035004,Mecole Hardman,False,0
2020,123,11,3,13,99 Problems but L. Fitz ain't 1,2580,Drew Brees,False,0
2020,124,11,4,2,In Your Face,5528,Larry Fitzgerald,False,0
2020,125,11,5,4,Juicy Smuyet,2972460,Breshad Perriman,False,0
2020,126,11,6,10,DENVER BREAD,3045138,Mike Williams,False,0
2020,127,11,7,8,The  Lazard King,4036133,T.J. Hockenson,False,0
2020,128,11,8,9,LOCKETT LIKE I  TALK IT,8439,Aaron Rodgers,False,0
2020,129,11,9,6,Team Flatcheese,4262921,Justin Jefferson,False,0
2020,130,11,10,12,Curious George,3121427,Curtis Samuel,False,0
2020,131,11,11,1,The  Commish,13994,Cam Newton,False,0
2020,132,11,12,3,The Autodraft Allstars,3917792,Daniel Jones,False,0
2020,133,12,1,3,The Autodraft Allstars,3050487,Anthony Miller,False,0
2020,134,12,2,1,The  Commish,4047839,N'Keal Harry,False,0
2020,135,12,3,12,Curious George,2969962,Duke Johnson,False,0
2020,136,12,4,6,Team Flatcheese,3119195,Chase Edmonds,False,0
2020,137,12,5,9,LOCKETT LIKE I  TALK IT,3923397,Ryquell Armstead,False,0
2020,138,12,6,8,The  Lazard King,3128390,Allen Lazard,False,0
2020,139,12,7,10,DENVER BREAD,3116136,Justin Jackson,False,0
2020,140,12,8,4,Juicy Smuyet,4360294,Antonio Gibson,False,0
2020,141,12,9,2,In Your Face,-16025,49ers D/ST,False,0
2020,142,12,10,13,99 Problems but L. Fitz ain't 1,3916430,Nyheim Hines,False,0
2020,143,12,11,5,Maybe This Year,3116164,Mike Gesicki,False,0
2020,144,12,12,7,Fantasy Football Team,3123050,Chris Herndon,False,0
2020,145,13,1,7,Fantasy Football Team,5536,Ben Roethlisberger,False,0
2020,146,13,2,5,Maybe This Year,3115375,Darrel Williams,False,0
2020,147,13,3,13,99 Problems but L. Fitz ain't 1,3699935,Devine Ozigbo,False,0
2020,148,13,4,2,In Your Face,16725,Sammy Watkins,False,0
2020,149,13,5,4,Juicy Smuyet,3925347,Damien Harris,False,0
2020,150,13,6,10,DENVER BREAD,-16023,Steelers D/ST,False,0
2020,151,13,7,8,The  Lazard King,-16033,Ravens D/ST,False,0
2020,152,13,8,9,LOCKETT LIKE I  TALK IT,-16002,Bills D/ST,False,0
2020,153,13,9,6,Team Flatcheese,3121023,Dallas Goedert,False,0
2020,154,13,10,12,Curious George,-16027,Buccaneers D/ST,False,0
2020,155,13,11,1,The  Commish,-16017,Patriots D/ST,False,0
2020,156,13,12,3,The Autodraft Allstars,3121410,Parris Campbell,False,0
2020,157,14,1,3,The Autodraft Allstars,4360438,Brandon Aiyuk,False,0
2020,158,14,2,1,The  Commish,3932423,Miles Boykin,False,0
2020,159,14,3,12,Curious George,10452,Adrian Peterson,False,0
2020,160,14,4,6,Team Flatcheese,-16003,Bears D/ST,False,0
2020,161,14,5,9,LOCKETT LIKE I  TALK IT,16732,Eric Ebron,False,0
2020,162,14,6,8,The  Lazard King,4035072,Benny Snell Jr.,False,0
2020,163,14,7,10,DENVER BREAD,3051439,Boston Scott,False,0
2020,164,14,8,4,Juicy Smuyet,14053,Randall Cobb,False,0
2020,165,14,9,2,In Your Face,3046779,Jared Goff,False,0
2020,166,14,10,13,99 Problems but L. Fitz ain't 1,3915511,Joe Burrow,False,0
2020,167,14,11,5,Maybe This Year,4239993,Tee Higgins,False,0
2020,168,14,12,7,Fantasy Football Team,14912,Alshon Jeffery,False,0
2020,169,15,1,7,Fantasy Football Team,-16011,Colts D/ST,False,0
2020,170,15,2,5,Maybe This Year,-16018,Saints D/ST,False,0
2020,171,15,3,13,99 Problems but L. Fitz ain't 1,-16007,Broncos D/ST,False,0
2020,172,15,4,2,In Your Face,12514,LeSean McCoy,False,0
2020,173,15,5,4,Juicy Smuyet,-16016,Vikings D/ST,False,0
2020,174,15,6,10,DENVER BREAD,16504,Jack Doyle,False,0
2020,175,15,7,8,The  Lazard King,3924327,Drew Lock,False,0
2020,176,15,8,9,LOCKETT LIKE I  TALK IT,4035687,Michael Pittman Jr.,False,0
2020,177,15,9,6,Team Flatcheese,14876,Ryan Tannehill,False,0
2020,178,15,10,12,Curious George,3052587,Baker Mayfield,False,0
2020,179,15,11,1,The  Commish,3115306,Josh Reynolds,False,0
2020,180,15,12,3,The Autodraft Allstars,-16024,Chargers D/ST,False,0
