season,week,is_playoff_week,espn_team_id,team_name,opponent_espn_team_id,opponent_team_name,team_score,opponent_score,outcome
2025,1,False,1,The  Commish,8,It's Always Sunny in Baltimore,104.72,107.92,L
2025,2,False,1,The  Commish,10,Riley,123.38,91.98,W
2025,3,False,1,The  Commish,7,Son of a Commish ,126.1,107.72,W
2025,4,False,1,The  Commish,13,The New York Geezers,86.72,133.68,L
2025,5,False,1,The  Commish,12,Omar's Coming,92.36,161.48,L
2025,6,False,1,The  Commish,4,Juicy Smuyet,112.56,121.2,L
2025,7,False,1,The  Commish,2,Not Lamarvelous,89.5,167.92,L
2025,8,False,1,The  Commish,5,Not This Year,121.48,110.36,W
2025,9,False,1,The  Commish,14,The Njoku's on *Me,149.38,91.2,W
2025,10,False,1,The  Commish,3,Kev Got a Bijan the Offseason,116.8,142.1,L
2025,11,False,1,The  Commish,6,Keep Doubting,108.54,118.32,L
2025,12,False,1,The  Commish,8,It's Always Sunny in Baltimore,110.38,102.04,W
2025,13,False,1,The  Commish,10,Riley,122.24,116.86,W
2025,14,False,1,The  Commish,7,Son of a Commish ,123.56,160.06,L
2025,15,True,1,The  Commish,2,Not Lamarvelous,122.34,98.7,W
2025,16,True,1,The  Commish,13,The New York Geezers,130.48,105.56,W
2025,17,True,1,The  Commish,2,Not Lamarvelous,79.9,72.3,W
2025,1,False,2,Not Lamarvelous,13,The New York Geezers,125.46,99.02,W
2025,2,False,2,Not Lamarvelous,12,Omar's Coming,131.9,117.84,W
2025,3,False,2,Not Lamarvelous,4,Juicy Smuyet,130.02,131.22,L
2025,4,False,2,Not Lamarvelous,3,Kev Got a Bijan the Offseason,89.28,127.86,L
2025,5,False,2,Not Lamarvelous,5,Not This Year,112.88,123.8,L
2025,6,False,2,Not Lamarvelous,14,The Njoku's on *Me,115.88,112.28,W
2025,7,False,2,Not Lamarvelous,1,The  Commish,167.92,89.5,W
2025,8,False,2,Not Lamarvelous,6,Keep Doubting,104.78,144.8,L
2025,9,False,2,Not Lamarvelous,8,It's Always Sunny in Baltimore,111.06,78.82,W
2025,10,False,2,Not Lamarvelous,10,Riley,103.64,141.18,L
2025,11,False,2,Not Lamarvelous,7,Son of a Commish ,67.82,142.04,L
2025,12,False,2,Not Lamarvelous,13,The New York Geezers,55.42,116.76,L
2025,13,False,2,Not Lamarvelous,12,Omar's Coming,109.94,98.4,W
2025,14,False,2,Not Lamarvelous,4,Juicy Smuyet,75.16,147.04,L
2025,15,True,2,Not Lamarvelous,1,The  Commish,98.7,122.34,L
2025,16,True,2,Not Lamarvelous,14,The Njoku's on *Me,108.34,91.8,W
2025,17,True,2,Not Lamarvelous,1,The  Commish,72.3,79.9,L
2025,1,False,3,Kev Got a Bijan the Offseason,6,Keep Doubting,133.18,107.02,W
2025,2,False,3,Kev Got a Bijan the Offseason,4,Juicy Smuyet,113.0,117.62,L
2025,3,False,3,Kev Got a Bijan the Offseason,8,It's Always Sunny in Baltimore,107.12,113.66,L
2025,4,False,3,Kev Got a Bijan the Offseason,2,Not Lamarvelous,127.86,89.28,W
2025,5,False,3,Kev Got a Bijan the Offseason,10,Riley,124.56,125.92,L
2025,6,False,3,Kev Got a Bijan the Offseason,5,Not This Year,148.44,82.54,W
2025,7,False,3,Kev Got a Bijan the Offseason,7,Son of a Commish ,126.62,178.38,L
2025,8,False,3,Kev Got a Bijan the Offseason,14,The Njoku's on *Me,138.64,111.86,W
2025,9,False,3,Kev Got a Bijan the Offseason,13,The New York Geezers,117.74,155.1,L
2025,10,False,3,Kev Got a Bijan the Offseason,1,The  Commish,142.1,116.8,W
2025,11,False,3,Kev Got a Bijan the Offseason,12,Omar's Coming,123.0,107.72,W
2025,12,False,3,Kev Got a Bijan the Offseason,6,Keep Doubting,145.32,110.12,W
2025,13,False,3,Kev Got a Bijan the Offseason,4,Juicy Smuyet,149.62,70.52,W
2025,14,False,3,Kev Got a Bijan the Offseason,8,It's Always Sunny in Baltimore,130.94,122.38,W
2025,15,True,3,Kev Got a Bijan the Offseason,12,Omar's Coming,159.32,114.06,W
