season,week,transaction_id,related_transaction_id,transaction_type,status,espn_team_id,member_id,bid_amount,item_type,player_id,player_name,from_team_id,to_team_id,date
2022,2,164919a2-820f-4a07-8a4d-8377fc91b3cb,,FREEAGENT,EXECUTED,4,{8242D4C8-FCD1-4A28-9373-CD282687A8E7},0,DROP,3025433.0,Mike Davis,4.0,0.0,2022-09-15
2022,2,8e8d29af-46df-418b-8e66-775676652e3d,,FREEAGENT,EXECUTED,7,{430447A7-381F-4E40-AD53-6A9C1F157A25},0,ADD,-16014.0,Rams D/ST,0.0,7.0,2022-09-14
2022,2,8e8d29af-46df-418b-8e66-775676652e3d,,FREEAGENT,EXECUTED,7,{430447A7-381F-4E40-AD53-6A9C1F157A25},0,DROP,-16011.0,Colts D/ST,7.0,0.0,2022-09-14
2022,2,70648487-49e2-47cf-8347-4c286d8da382,a018ee1b-51a6-4d4a-96bc-712f8fcfce2c,WAIVER,FAILED_INVALIDPLAYERSOURCE,3,NightlyLeagueUpdateTaskProcessor,5,ADD,3122976.0,Jeff Wilson Jr.,0.0,3.0,2022-09-14
2022,2,70648487-49e2-47cf-8347-4c286d8da382,a018ee1b-51a6-4d4a-96bc-712f8fcfce2c,WAIVER,FAILED_INVALIDPLAYERSOURCE,3,NightlyLeagueUpdateTaskProcessor,5,DROP,4362887.0,Justin Fields,3.0,0.0,2022-09-14
2022,2,deed6a9c-c465-4eb0-9c88-e463bb68874f,b82c8d59-e08d-4f47-ba4a-fc3fc81f7cfe,TRADE_PROPOSAL,CANCELED,10,TradeTaskProcessor,0,TRADE,3930086.0,Dawson Knox,10.0,4.0,2022-09-16
2022,2,deed6a9c-c465-4eb0-9c88-e463bb68874f,b82c8d59-e08d-4f47-ba4a-fc3fc81f7cfe,TRADE_PROPOSAL,CANCELED,10,TradeTaskProcessor,0,TRADE,3128390.0,Allen Lazard,4.0,10.0,2022-09-16
2022,2,8213ad9b-7191-4951-86b7-319299bbd944,,FREEAGENT,EXECUTED,5,{77F704CF-0C76-4984-9A71-8BD39511C19F},0,ADD,2573401.0,Tyler Higbee,0.0,5.0,2022-09-14
2022,2,8213ad9b-7191-4951-86b7-319299bbd944,,FREEAGENT,EXECUTED,5,{77F704CF-0C76-4984-9A71-8BD39511C19F},0,DROP,4258595.0,Cole Kmet,5.0,0.0,2022-09-14
2022,2,f186eacc-685e-43db-a4c1-f36bac4a282b,,FREEAGENT,EXECUTED,14,{C2BAB8A3-9ED5-425C-BAB8-A39ED5B25CC2},0,ADD,3059722.0,Zay Jones,0.0,14.0,2022-09-16
2022,2,fe5503da-fc60-43aa-bb31-4c53b6572174,f904595a-a8ac-4a1c-880d-8211ccf3f52a,WAIVER,EXECUTED,13,NightlyLeagueUpdateTaskProcessor,6,ADD,8439.0,Aaron Rodgers,0.0,13.0,2022-09-15
2022,2,fe5503da-fc60-43aa-bb31-4c53b6572174,f904595a-a8ac-4a1c-880d-8211ccf3f52a,WAIVER,EXECUTED,13,NightlyLeagueUpdateTaskProcessor,6,DROP,4426475.0,Tyrion Davis-Price,13.0,0.0,2022-09-15
2022,2,b82c8d59-e08d-4f47-ba4a-fc3fc81f7cfe,,TRADE_PROPOSAL,PENDING,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,TRADE,3930086.0,Dawson Knox,10.0,4.0,2022-09-14
2022,2,b82c8d59-e08d-4f47-ba4a-fc3fc81f7cfe,,TRADE_PROPOSAL,PENDING,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,TRADE,3128390.0,Allen Lazard,4.0,10.0,2022-09-14
2022,2,5c762ad9-c8d8-4b62-851b-92e6ade60da6,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,4035115.0,Albert Okwuegbunam,0.0,10.0,2022-09-14
2022,2,5c762ad9-c8d8-4b62-851b-92e6ade60da6,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,4373626.0,Tyler Allgeier,10.0,0.0,2022-09-14
2022,2,2ccec225-e716-4f31-be8b-48d6ca89354a,,ROSTER,EXECUTED,12,{91D28B99-9234-408F-ACE7-32AEC03EE9E2},0,DROP,-16006.0,Cowboys D/ST,12.0,0.0,2022-09-13
2022,2,4d9d3f38-240d-4508-9dbb-2a368b771ef1,7689e1e2-6a17-49f0-bdf1-5f06f74a81a7,WAIVER,EXECUTED,6,NightlyLeagueUpdateTaskProcessor,12,ADD,15971.0,Rex Burkhead,0.0,6.0,2022-09-14
2022,2,4d9d3f38-240d-4508-9dbb-2a368b771ef1,7689e1e2-6a17-49f0-bdf1-5f06f74a81a7,WAIVER,EXECUTED,6,NightlyLeagueUpdateTaskProcessor,12,DROP,4036131.0,Noah Fant,6.0,0.0,2022-09-14
2022,2,b5eeec0b-336b-486e-99f4-fdb4c3c949c9,ed2ffbb2-c51a-4726-b453-a313509bac58,WAIVER,FAILED_INVALIDPLAYERSOURCE,7,NightlyLeagueUpdateTaskProcessor,8,ADD,15971.0,Rex Burkhead,0.0,7.0,2022-09-14
2022,2,b5eeec0b-336b-486e-99f4-fdb4c3c949c9,ed2ffbb2-c51a-4726-b453-a313509bac58,WAIVER,FAILED_INVALIDPLAYERSOURCE,7,NightlyLeagueUpdateTaskProcessor,8,DROP,3128724.0,Isaiah McKenzie,7.0,0.0,2022-09-14
2022,2,ea78480f-e85b-4ef9-88e0-935bd29063dd,1b77a92b-d127-483b-9cf4-13d4dead6fce,TRADE_PROPOSAL,CANCELED,10,{EC970810-E14F-4307-8FA6-3BAE92CC1B4E},0,TRADE,3116365.0,Mark Andrews,2.0,10.0,2022-09-19
2022,2,ea78480f-e85b-4ef9-88e0-935bd29063dd,1b77a92b-d127-483b-9cf4-13d4dead6fce,TRADE_PROPOSAL,CANCELED,10,{EC970810-E14F-4307-8FA6-3BAE92CC1B4E},0,TRADE,3059915.0,Kareem Hunt,10.0,2.0,2022-09-19
2022,2,47a9956b-2407-4202-be21-7044aa5d29d9,84253c19-3165-47ad-9ac7-cbd863d96725,WAIVER,FAILED_INVALIDPLAYERSOURCE,3,NightlyLeagueUpdateTaskProcessor,2,ADD,15971.0,Rex Burkhead,0.0,3.0,2022-09-14
2022,2,47a9956b-2407-4202-be21-7044aa5d29d9,84253c19-3165-47ad-9ac7-cbd863d96725,WAIVER,FAILED_INVALIDPLAYERSOURCE,3,NightlyLeagueUpdateTaskProcessor,2,DROP,2969939.0,Jameis Winston,3.0,0.0,2022-09-14
2022,2,280f3f0c-5587-4af1-9d4b-2616a2ad86b6,,ROSTER,EXECUTED,5,{77F704CF-0C76-4984-9A71-8BD39511C19F},0,DROP,2577417.0,Dak Prescott,5.0,0.0,2022-09-13
2022,2,8e12eb23-1524-417a-8a22-98f6240eef9e,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,4037235.0,Greg Dortch,0.0,10.0,2022-09-17
2022,2,8e12eb23-1524-417a-8a22-98f6240eef9e,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,3916566.0,K.J. Osborn,10.0,0.0,2022-09-17
2022,2,7c886689-9232-4c0a-afce-619a76d8f185,75be2f45-308f-4615-bae5-2dc53b886850,WAIVER,EXECUTED,5,NightlyLeagueUpdateTaskProcessor,11,ADD,3121427.0,Curtis Samuel,0.0,5.0,2022-09-14
2022,2,ca8c56d8-efd8-4431-9564-aaf328f9d69b,,ROSTER,EXECUTED,3,{C52D799E-6C1C-44B9-8371-9B6AF857D8E8},0,DROP,4362887.0,Justin Fields,3.0,0.0,2022-09-17
2022,2,78991f70-bfa4-4031-9bea-f2c15e734b72,cb46aa8f-bd76-4f5d-a017-e7fc173975ab,WAIVER,EXECUTED,5,NightlyLeagueUpdateTaskProcessor,4,ADD,-16023.0,Steelers D/ST,0.0,5.0,2022-09-14
2022,2,78991f70-bfa4-4031-9bea-f2c15e734b72,cb46aa8f-bd76-4f5d-a017-e7fc173975ab,WAIVER,EXECUTED,5,NightlyLeagueUpdateTaskProcessor,4,DROP,-16021.0,Eagles D/ST,5.0,0.0,2022-09-14
2022,2,04c0d9af-8e93-4a00-8597-b22b7dce015d,,FREEAGENT,EXECUTED,8,{00408013-39CF-40FC-8080-1339CFD0FC06},0,ADD,4242433.0,Joshua Palmer,0.0,8.0,2022-09-14
2022,2,04c0d9af-8e93-4a00-8597-b22b7dce015d,,FREEAGENT,EXECUTED,8,{00408013-39CF-40FC-8080-1339CFD0FC06},0,DROP,4040980.0,Irv Smith Jr.,8.0,0.0,2022-09-14
2022,2,c34041e6-08b0-4822-8d6d-aaca26254375,,FREEAGENT,EXECUTED,3,{C52D799E-6C1C-44B9-8371-9B6AF857D8E8},0,ADD,4035676.0,Zack Moss,0.0,3.0,2022-09-18
2022,2,c34041e6-08b0-4822-8d6d-aaca26254375,,FREEAGENT,EXECUTED,3,{C52D799E-6C1C-44B9-8371-9B6AF857D8E8},0,DROP,16757.0,Derek Carr,3.0,0.0,2022-09-18
2022,2,cdd741e4-8292-4762-a2ca-b4f5d78cf527,c155f869-143c-40fa-b65d-4f5713d75126,WAIVER,EXECUTED,12,NightlyLeagueUpdateTaskProcessor,18,ADD,3122976.0,Jeff Wilson Jr.,0.0,12.0,2022-09-14
2022,2,f839c2d3-0dd3-4872-a860-f3f4c78f100c,,FREEAGENT,EXECUTED,3,{C52D799E-6C1C-44B9-8371-9B6AF857D8E8},0,ADD,16757.0,Derek Carr,0.0,3.0,2022-09-18
2022,2,be3e4a64-6216-4c66-8520-ab3ade8f106e,6709f0af-c147-4e3b-b61e-e3483e05677a,WAIVER,EXECUTED,14,NightlyLeagueUpdateTaskProcessor,2,ADD,13981.0,Mark Ingram II,0.0,14.0,2022-09-14
2022,2,be3e4a64-6216-4c66-8520-ab3ade8f106e,6709f0af-c147-4e3b-b61e-e3483e05677a,WAIVER,EXECUTED,14,NightlyLeagueUpdateTaskProcessor,2,DROP,8439.0,Aaron Rodgers,14.0,0.0,2022-09-14
2022,2,fa52110c-0604-40f5-b456-c470e868becd,33431fcc-df47-40dc-b1b3-93707999b792,WAIVER,FAILED_INVALIDPLAYERSOURCE,7,NightlyLeagueUpdateTaskProcessor,8,ADD,3122976.0,Jeff Wilson Jr.,0.0,7.0,2022-09-14
2022,2,fa52110c-0604-40f5-b456-c470e868becd,33431fcc-df47-40dc-b1b3-93707999b792,WAIVER,FAILED_INVALIDPLAYERSOURCE,7,NightlyLeagueUpdateTaskProcessor,8,DROP,3128724.0,Isaiah McKenzie,7.0,0.0,2022-09-14
2022,2,a7b1da8a-f358-4248-b187-1c8c8ff36414,58c8c989-e358-4f46-babf-b44704488e0e,WAIVER,FAILED_INVALIDPLAYERSOURCE,5,NightlyLeagueUpdateTaskProcessor,7,ADD,3122976.0,Jeff Wilson Jr.,0.0,5.0,2022-09-14
2022,2,c5d470fd-08d4-4176-86fd-7f142e315d36,,FREEAGENT,EXECUTED,12,{91D28B99-9234-408F-ACE7-32AEC03EE9E2},0,ADD,3128724.0,Isaiah McKenzie,0.0,12.0,2022-09-18
2022,2,c5d470fd-08d4-4176-86fd-7f142e315d36,,FREEAGENT,EXECUTED,12,{91D28B99-9234-408F-ACE7-32AEC03EE9E2},0,DROP,4036348.0,Michael Gallup,12.0,0.0,2022-09-18
2022,2,89e34d4f-ebeb-480c-b87f-1012dd672501,27997709-865e-410e-b25d-73953826c5b5,WAIVER,EXECUTED,13,NightlyLeagueUpdateTaskProcessor,6,ADD,3924365.0,Hayden Hurst,0.0,13.0,2022-09-14
2022,2,89e34d4f-ebeb-480c-b87f-1012dd672501,27997709-865e-410e-b25d-73953826c5b5,WAIVER,EXECUTED,13,NightlyLeagueUpdateTaskProcessor,6,DROP,3046439.0,Hunter Henry,13.0,0.0,2022-09-14
2022,2,7f5136f7-1f07-4fef-98d2-5a1999c811a7,67c9385b-c01b-4a81-bd3f-6a9b2e156792,WAIVER,EXECUTED,13,NightlyLeagueUpdateTaskProcessor,1,ADD,4426475.0,Tyrion Davis-Price,0.0,13.0,2022-09-14
2022,2,7f5136f7-1f07-4fef-98d2-5a1999c811a7,67c9385b-c01b-4a81-bd3f-6a9b2e156792,WAIVER,EXECUTED,13,NightlyLeagueUpdateTaskProcessor,1,DROP,4372485.0,Rondale Moore,13.0,0.0,2022-09-14
2022,2,d0673cdf-e0fe-4f62-9b56-45afc0082bb6,b861b801-519b-443e-9978-0e7666709140,TRADE_PROPOSAL,CANCELED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,TRADE,3059915.0,Kareem Hunt,10.0,14.0,2022-09-18
2022,2,d0673cdf-e0fe-4f62-9b56-45afc0082bb6,b861b801-519b-443e-9978-0e7666709140,TRADE_PROPOSAL,CANCELED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,TRADE,3932905.0,Diontae Johnson,10.0,14.0,2022-09-18
2022,2,d0673cdf-e0fe-4f62-9b56-45afc0082bb6,b861b801-519b-443e-9978-0e7666709140,TRADE_PROPOSAL,CANCELED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,TRADE,16800.0,Davante Adams,14.0,10.0,2022-09-18
2022,2,d0673cdf-e0fe-4f62-9b56-45afc0082bb6,b861b801-519b-443e-9978-0e7666709140,TRADE_PROPOSAL,CANCELED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,TRADE,4426502.0,Drake London,14.0,10.0,2022-09-18
2022,2,56f33d9e-36c5-4947-a9f8-9d8ce12d635a,6d25a782-777e-480b-8143-9efce6ccf39b,TRADE_DECLINE,EXECUTED,5,{77F704CF-0C76-4984-9A71-8BD39511C19F},0,,,,,,2022-09-14
2022,2,ee48bb29-f59c-4dc7-977e-83f96d003e5a,,FREEAGENT,EXECUTED,5,{77F704CF-0C76-4984-9A71-8BD39511C19F},0,ADD,2573079.0,Carson Wentz,0.0,5.0,2022-09-15
2022,2,ee48bb29-f59c-4dc7-977e-83f96d003e5a,,FREEAGENT,EXECUTED,5,{77F704CF-0C76-4984-9A71-8BD39511C19F},0,DROP,4241479.0,Tua Tagovailoa,5.0,0.0,2022-09-15
2022,2,1b146c0a-3131-4edd-b397-530ba395f18a,48e0c6f2-8e67-4ca3-a1bc-365b8451dbd9,WAIVER,FAILED_INVALIDPLAYERSOURCE,7,NightlyLeagueUpdateTaskProcessor,8,ADD,3121427.0,Curtis Samuel,0.0,7.0,2022-09-14
2022,2,1b146c0a-3131-4edd-b397-530ba395f18a,48e0c6f2-8e67-4ca3-a1bc-365b8451dbd9,WAIVER,FAILED_INVALIDPLAYERSOURCE,7,NightlyLeagueUpdateTaskProcessor,8,DROP,3128724.0,Isaiah McKenzie,7.0,0.0,2022-09-14
2022,2,05b0da03-0862-4b25-8cc4-2828201754f3,399e9245-a0b5-4742-8685-4e526231f754,WAIVER,EXECUTED,14,NightlyLeagueUpdateTaskProcessor,7,ADD,3126246.0,Dontrell Hilliard,0.0,14.0,2022-09-14
2022,2,05b0da03-0862-4b25-8cc4-2828201754f3,399e9245-a0b5-4742-8685-4e526231f754,WAIVER,EXECUTED,14,NightlyLeagueUpdateTaskProcessor,7,DROP,3123076.0,David Njoku,14.0,0.0,2022-09-14
2022,2,7c496f35-24fd-4eb3-932c-4b85db1ad17f,be6f11e2-102f-400b-abfa-c4c14a9f6ce2,WAIVER,FAILED_INVALIDPLAYERSOURCE,3,NightlyLeagueUpdateTaskProcessor,3,ADD,8439.0,Aaron Rodgers,0.0,3.0,2022-09-15
2022,2,7c496f35-24fd-4eb3-932c-4b85db1ad17f,be6f11e2-102f-400b-abfa-c4c14a9f6ce2,WAIVER,FAILED_INVALIDPLAYERSOURCE,3,NightlyLeagueUpdateTaskProcessor,3,DROP,4362887.0,Justin Fields,3.0,0.0,2022-09-15
2022,2,b1e907c7-e5d0-4b79-ae7a-732e4bf0fddb,00585f58-b609-4889-b531-57df7e103d3a,WAIVER,FAILED_INVALIDPLAYERSOURCE,2,NightlyLeagueUpdateTaskProcessor,5,ADD,3121427.0,Curtis Samuel,0.0,2.0,2022-09-14
2022,2,b1e907c7-e5d0-4b79-ae7a-732e4bf0fddb,00585f58-b609-4889-b531-57df7e103d3a,WAIVER,FAILED_INVALIDPLAYERSOURCE,2,NightlyLeagueUpdateTaskProcessor,5,DROP,15072.0,Marvin Jones Jr.,2.0,0.0,2022-09-14
2022,2,1b77a92b-d127-483b-9cf4-13d4dead6fce,,TRADE_PROPOSAL,PENDING,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,TRADE,3116365.0,Mark Andrews,2.0,10.0,2022-09-18
2022,2,1b77a92b-d127-483b-9cf4-13d4dead6fce,,TRADE_PROPOSAL,PENDING,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,TRADE,3059915.0,Kareem Hunt,10.0,2.0,2022-09-18
2022,2,09cc2c22-1dd4-475a-849a-fbc114aca0dd,,FREEAGENT,EXECUTED,1,{C1E09685-96D1-4750-BA21-8BE16D3BF7CA},0,ADD,3046439.0,Hunter Henry,0.0,1.0,2022-09-16
2022,2,09cc2c22-1dd4-475a-849a-fbc114aca0dd,,FREEAGENT,EXECUTED,1,{C1E09685-96D1-4750-BA21-8BE16D3BF7CA},0,DROP,3043275.0,Austin Hooper,1.0,0.0,2022-09-16
2022,2,cf9dd09d-37b8-4f8c-8c2b-8902f101f692,,FREEAGENT,EXECUTED,14,{C2BAB8A3-9ED5-425C-BAB8-A39ED5B25CC2},0,ADD,2976592.0,Sterling Shepard,0.0,14.0,2022-09-14
