season,week,transaction_id,related_transaction_id,transaction_type,status,espn_team_id,bid_amount,item_type,player_id,player_name,from_team_id,to_team_id,date
2020,3,1e0eadaf-afe0-45cd-bc51-da0a99e6890a,,ROSTER,EXECUTED,3,0,DROP,3121410.0,Parris Campbell,3.0,0.0,2020-09-24
2020,3,e3c3dc57-87c8-4b14-91f5-40f402a64ed6,a77b4125-61f8-4c7c-9fb2-abfa43db0fb1,WAIVER,EXECUTED,7,31,ADD,3025433.0,Mike Davis,0.0,7.0,2020-09-23
2020,3,e3c3dc57-87c8-4b14-91f5-40f402a64ed6,a77b4125-61f8-4c7c-9fb2-abfa43db0fb1,WAIVER,EXECUTED,7,31,DROP,3049916.0,Matt Breida,7.0,0.0,2020-09-23
2020,3,d0a12b4a-b07d-4a1b-842c-1eb8267ee065,,FREEAGENT,EXECUTED,5,0,ADD,-16027.0,Buccaneers D/ST,0.0,5.0,2020-09-23
2020,3,d0a12b4a-b07d-4a1b-842c-1eb8267ee065,,FREEAGENT,EXECUTED,5,0,DROP,-16018.0,Saints D/ST,5.0,0.0,2020-09-23
2020,3,d85212c1-da51-426e-b890-0a2898aa4c2c,,WAIVER,PENDING,10,5,ADD,15349.0,Cole Beasley,0.0,10.0,2020-09-28
2020,3,d85212c1-da51-426e-b890-0a2898aa4c2c,,WAIVER,PENDING,10,5,DROP,3045138.0,Mike Williams,10.0,0.0,2020-09-28
2020,3,e9b360ae-a420-428c-a5bd-f6198b58bccc,e8b44b9a-6116-413c-9eb6-f6d960b766a6,WAIVER,CANCELED,4,0,ADD,4262921.0,Justin Jefferson,0.0,4.0,2020-09-27
2020,3,e9b360ae-a420-428c-a5bd-f6198b58bccc,e8b44b9a-6116-413c-9eb6-f6d960b766a6,WAIVER,CANCELED,4,0,DROP,2972460.0,Breshad Perriman,4.0,0.0,2020-09-27
2020,3,31fd9614-21e4-40eb-acc8-c99348370d6a,,FREEAGENT,EXECUTED,12,0,ADD,4035687.0,Michael Pittman Jr.,0.0,12.0,2020-09-23
2020,3,31fd9614-21e4-40eb-acc8-c99348370d6a,,FREEAGENT,EXECUTED,12,0,DROP,13229.0,Rob Gronkowski,12.0,0.0,2020-09-23
2020,3,76dc9788-993e-4e66-af57-45efe9fd24e0,,FREEAGENT,EXECUTED,5,0,ADD,3122976.0,Jeff Wilson Jr.,0.0,5.0,2020-09-23
2020,3,ebe65a21-bf42-4f90-b41b-31164b52b159,,ROSTER,EXECUTED,3,0,DROP,3128429.0,Courtland Sutton,3.0,0.0,2020-09-24
2020,3,1c4a0bc6-bf7c-4fef-b459-08d13818a29a,e001edd2-49fd-4aff-bd02-bf20cfd480fc,WAIVER,CANCELED,12,0,ADD,4241802.0,Jalen Reagor,0.0,12.0,2020-09-23
2020,3,1c4a0bc6-bf7c-4fef-b459-08d13818a29a,e001edd2-49fd-4aff-bd02-bf20cfd480fc,WAIVER,CANCELED,12,0,DROP,3052587.0,Baker Mayfield,12.0,0.0,2020-09-23
2020,3,66ca5de5-1cb4-4636-bbb2-f3a8d8ee23f0,,FREEAGENT,EXECUTED,8,0,ADD,2998565.0,Mo Alie-Cox,0.0,8.0,2020-09-25
2020,3,99d57498-0c8d-4f66-811a-75236c47216c,469f6000-2999-4233-8f8f-74cc54c1769f,WAIVER,EXECUTED,7,11,ADD,3116164.0,Mike Gesicki,0.0,7.0,2020-09-23
2020,3,99d57498-0c8d-4f66-811a-75236c47216c,469f6000-2999-4233-8f8f-74cc54c1769f,WAIVER,EXECUTED,7,11,DROP,3123050.0,Chris Herndon,7.0,0.0,2020-09-23
2020,3,46201998-bbf3-436b-b82b-a7b8124a76ea,985801dc-2945-4c38-98db-76f692570b42,WAIVER,FAILED_INVALIDPLAYERSOURCE,12,21,ADD,3025433.0,Mike Davis,0.0,12.0,2020-09-23
2020,3,46201998-bbf3-436b-b82b-a7b8124a76ea,985801dc-2945-4c38-98db-76f692570b42,WAIVER,FAILED_INVALIDPLAYERSOURCE,12,21,DROP,2969962.0,Duke Johnson,12.0,0.0,2020-09-23
2020,3,452165aa-f9e7-4de0-88df-835838cc4ae9,,FREEAGENT,EXECUTED,13,0,ADD,-16022.0,Cardinals D/ST,0.0,13.0,2020-09-27
2020,3,452165aa-f9e7-4de0-88df-835838cc4ae9,,FREEAGENT,EXECUTED,13,0,DROP,-16007.0,Broncos D/ST,13.0,0.0,2020-09-27
2020,3,510e8c90-bbb7-45ab-b584-f5a7b5cf98fe,137721be-c816-4ad8-9a32-88e15f9073ae,WAIVER,EXECUTED,3,2,ADD,4038524.0,Gardner Minshew II,0.0,3.0,2020-09-23
2020,3,d3124418-645c-4a97-b7f1-5c1dfaeeda13,49a33145-0c58-4d7e-8021-652b6bfbe98e,WAIVER,FAILED_PLAYERALREADYDROPPED,2,30,ADD,4039359.0,Darrell Henderson Jr.,0.0,2.0,2020-09-23
2020,3,d3124418-645c-4a97-b7f1-5c1dfaeeda13,49a33145-0c58-4d7e-8021-652b6bfbe98e,WAIVER,FAILED_PLAYERALREADYDROPPED,2,30,DROP,12514.0,LeSean McCoy,2.0,0.0,2020-09-23
2020,3,04349ef7-272a-4e87-908a-e95bb030d33c,,FREEAGENT,EXECUTED,5,0,ADD,4039359.0,Darrell Henderson Jr.,0.0,5.0,2020-09-23
2020,3,04349ef7-272a-4e87-908a-e95bb030d33c,,FREEAGENT,EXECUTED,5,0,DROP,3115375.0,Darrel Williams,5.0,0.0,2020-09-23
2020,3,4dc8af21-ac0f-42bc-b50e-85d991bec522,,FREEAGENT,EXECUTED,13,0,ADD,3045127.0,Wayne Gallman,0.0,13.0,2020-09-23
2020,3,e735a393-f950-485e-a865-0a185844afa6,85c8a95f-2153-4249-9e7b-292205f76b64,WAIVER,EXECUTED,13,12,ADD,14198.0,Dion Lewis,0.0,13.0,2020-09-23
2020,3,e735a393-f950-485e-a865-0a185844afa6,85c8a95f-2153-4249-9e7b-292205f76b64,WAIVER,EXECUTED,13,12,DROP,4241802.0,Jalen Reagor,13.0,0.0,2020-09-23
2020,3,c366a8be-1cc4-41ef-9ac2-9f59c637c58b,,TRADE_PROPOSAL,PENDING,6,0,TRADE,2576434.0,Melvin Gordon III,10.0,6.0,2020-09-25
2020,3,c366a8be-1cc4-41ef-9ac2-9f59c637c58b,,TRADE_PROPOSAL,PENDING,6,0,TRADE,3071572.0,Keelan Cole Sr.,10.0,6.0,2020-09-25
2020,3,c366a8be-1cc4-41ef-9ac2-9f59c637c58b,,TRADE_PROPOSAL,PENDING,6,0,TRADE,4241372.0,Marquise Brown,6.0,10.0,2020-09-25
2020,3,c366a8be-1cc4-41ef-9ac2-9f59c637c58b,,TRADE_PROPOSAL,PENDING,6,0,TRADE,16913.0,James White,6.0,10.0,2020-09-25
